rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat
1,20:28.05,,Tatyana KALMYKOVA,10 JAN 1990,RUS,1,Ostrava (CZE),12 JUL 2007,1186,5000-metres-race-walk,race-walks,female,u18
2,21:05.41,,Irina STANKINA,25 MAR 1977,RUS,1,"Estadio Universitario, Lisboa (POR)",23 JUL 1994,1140,5000-metres-race-walk,race-walks,female,u18
3,21:06.3h,,Anisiya KORNIKOVA-KIRDYAPKINA,23 OCT 1989,RUS,1,Saransk (RUS),10 JUN 2006,1139,5000-metres-race-walk,race-walks,female,u18
4,21:11.01,,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,,Mannheim (GER),12 JUN 1998,1133,5000-metres-race-walk,race-walks,female,u18
5,21:13.16,,Yingzi CUI,26 JAN 1971,CHN,1,Jinan (CHN),30 OCT 1988,1131,5000-metres-race-walk,race-walks,female,u18
6,21:14.39,,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,1,"Parc des Sports, Annecy (FRA)",01 AUG 1998,1129,5000-metres-race-walk,race-walks,female,u18
7,21:15.9h,,Oksana KIRILLOVA,1988,RUS,10,Saransk (RUS),19 JUN 2005,1127,5000-metres-race-walk,race-walks,female,u18
8,21:18.05,,Miao YU,02 APR 1989,CHN,2,Zhengzhou (CHN),30 AUG 2005,1125,5000-metres-race-walk,race-walks,female,u18
9,21:21.14,,Irina YUMANOVA,09 APR 1990,RUS,2,Ostrava (CZE),12 JUL 2007,1121,5000-metres-race-walk,race-walks,female,u18
10,21:23.54,,Kelian GAO,15 AUG 1983,CHN,1,Chengdu (CHN),06 SEP 2000,1118,5000-metres-race-walk,race-walks,female,u18
11,21:29.30,,Yelena LASHMANOVA,09 APR 1992,RUS,1,Penza (RUS),02 AUG 2009,1111,5000-metres-race-walk,race-walks,female,u18
12,21:30.18,,Kate VEALE,05 JAN 1994,IRL,1,Dublin (IRL),06 AUG 2011,1110,5000-metres-race-walk,race-walks,female,u18
13,21:30.91,,Susana FEITOR,28 JAN 1975,POR,,Schwechat (AUT),01 JUL 1992,1109,5000-metres-race-walk,race-walks,female,u18
14,21:30.92,,Oksana SHCHASTNAYA,24 APR 1971,URS,1,"Alexander Stadium, Birmingham (GBR)",07 AUG 1987,1109,5000-metres-race-walk,race-walks,female,u18
15,21:33.8h,,Wang YAN,02 MAY 1971,CHN,1,Jinan (CHN),08 MAR 1986,1106,5000-metres-race-walk,race-walks,female,u18
16,21:39.03,,Katie HAYWARD,23 JUL 2000,AUS,1,Brisbane (AUS),22 OCT 2016,1100,5000-metres-race-walk,race-walks,female,u18
17,21:39.1h,,Alina TSVILII,18 SEP 1994,UKR,1,Mukachevo (UKR),29 OCT 2011,1100,5000-metres-race-walk,race-walks,female,u18
18,21:39.93,,Caihong NI,23 JAN 1991,CHN,1,Yantai (CHN),13 OCT 2006,1099,5000-metres-race-walk,race-walks,female,u18
